0.00114,-205,52,1305
0.00277,-220,56,1289
0.00405,-202,58,1301
0.00534,-204,47,1287
0.00661,-214,56,1282
0.00797,-207,57,1289
0.01659,-202,49,1290
0.01797,-211,58,1291
0.01995,-221,44,1288
0.02185,-205,48,1297
0.02367,-208,72,1298
0.02797,-219,55,1293
0.02928,-205,50,1301
0.03057,-219,48,1290
0.03237,-219,56,1290
0.03368,-219,51,1300
0.03497,-227,51,1295
0.03625,-208,48,1304
0.03762,-209,50,1297
0.03891,-226,56,1298
0.04019,-215,49,1291
0.04147,-222,55,1297
0.04275,-210,52,1295
0.04404,-225,65,1289
0.04806,-220,51,1300
0.04938,-224,56,1295
0.05066,-218,40,1300
0.05193,-222,50,1298
0.05322,-210,53,1303
0.05451,-228,55,1301
0.05579,-217,53,1292
0.05708,-215,47,1286
0.05837,-218,50,1279
0.05965,-217,63,1295
0.06094,-210,53,1287
0.06223,-218,46,1296
0.06352,-213,56,1297
0.06478,-219,60,1288
0.06821,-215,55,1293
0.06945,-199,52,1292
0.07065,-216,66,1305
0.07188,-207,54,1291
0.07312,-224,50,1295
0.07434,-218,56,1298
0.07559,-213,48,1297
0.07682,-207,58,1294
0.07816,-216,50,1301
0.07942,-222,62,1293
0.08068,-206,50,1306
0.08195,-211,55,1300
0.08321,-213,55,1294
0.08448,-216,50,1296
0.08576,-205,52,1291
0.08709,-218,45,1293
0.08835,-212,53,1287
0.09803,-206,55,1295
0.09932,-210,49,1288
0.1006,-213,44,1293
0.10188,-212,59,1281
0.10314,-205,55,1288
0.10442,-210,50,1282
0.1057,-207,50,1296
0.10708,-220,51,1285
0.10836,-214,60,1284
0.10964,-215,45,1288
0.11091,-216,58,1296
0.11215,-209,46,1292
0.11341,-217,54,1290
0.11489,-221,56,1288
0.11619,-210,52,1281
0.11989,-222,66,1289
0.12442,-211,54,1300
0.12792,-216,65,1295
0.13072,-207,47,1301
0.13347,-214,58,1298
0.13826,-216,63,1294
0.14079,-210,52,1291
0.14336,-210,56,1295
0.14582,-212,49,1295
0.14799,-212,52,1291
0.14947,-207,51,1292
0.15069,-214,55,1290
0.15188,-217,63,1300
0.15307,-208,53,1290
0.15425,-214,53,1287
0.15543,-220,60,1298
0.1566,-210,49,1301
0.15781,-209,54,1301
0.1591,-209,56,1297
0.16026,-218,56,1294
0.16139,-216,55,1299
0.16251,-215,46,1292
0.16364,-212,57,1301
0.16477,-212,43,1278
0.16588,-211,52,1295
0.16722,-220,55,1291
0.16842,-200,75,1292
0.17492,-208,65,1292
0.17671,-206,54,1283
0.17863,-212,51,1294
0.18136,-224,52,1288
0.18534,-219,62,1291
0.18821,-223,51,1294
0.191,-222,47,1296
0.1938,-217,59,1294
0.19609,-208,54,1293
0.19742,-212,53,1295
0.19862,-206,52,1298
0.1998,-219,45,1303
0.20098,-226,56,1296
0.20217,-218,63,1292
0.20336,-218,52,1297
0.20454,-220,60,1301
0.20571,-221,58,1295
0.20689,-212,60,1293
0.20809,-212,61,1283
0.20922,-224,48,1301
0.21036,-215,47,1287
0.21148,-211,57,1282
0.21262,-215,35,1294
0.21375,-214,54,1303
0.21485,-233,52,1288
0.21598,-214,62,1289
0.21735,-206,53,1294
0.21856,-206,49,1284
0.21974,-210,56,1282
0.22092,-210,54,1288
0.2221,-211,47,1297
0.22329,-209,59,1298
0.22447,-208,55,1300
0.22565,-207,55,1289
0.22683,-202,52,1292
0.22808,-221,54,1303
0.22925,-217,63,1300
0.23042,-217,64,1288
0.23157,-220,54,1291
0.23275,-201,53,1290
0.23392,-205,56,1302
0.23509,-209,57,1291
0.23625,-206,58,1290
0.23761,-209,50,1294
0.2388,-218,51,1294
0.23997,-217,52,1295
0.24115,-219,54,1293
0.24234,-215,48,1290
0.2435,-229,62,1307
0.24467,-216,54,1296
0.24584,-214,51,1295
0.2471,-229,56,1037
0.24828,-205,54,1300
0.24945,-222,49,1284
0.25062,-200,55,1295
0.25179,-215,59,1282
0.25297,-210,50,1295
0.25414,-220,52,1292
0.25531,-221,67,1293
0.25647,-209,58,1293
0.26584,-213,51,1281
0.269,-209,59,1294
0.27157,-227,54,1301
0.27282,-207,51,1294
0.274,-220,56,1299
0.27518,-217,54,1285
0.27636,-219,50,1288
0.27756,-220,72,1306
0.27874,-216,52,1284
0.27992,-206,50,1300
0.28109,-213,52,1299
0.28225,-207,62,1297
0.28343,-219,63,1285
0.28461,-211,61,1292
0.28578,-223,54,1289
0.28701,-214,58,1293
0.2882,-221,55,1285
0.28939,-208,48,1298
0.29057,-214,46,1303
0.29174,-211,54,1289
0.29292,-209,58,1290
0.29409,-216,57,1285
0.29528,-211,54,1298
0.29646,-224,52,1295
0.29769,-216,43,1288
0.29887,-213,42,1295
0.30005,-217,51,1307
0.30123,-219,63,1294
0.30241,-211,51,1287
0.3036,-220,52,1290
0.30477,-217,48,1305
0.30594,-211,53,1296
0.30717,-220,46,1291
0.30836,-216,64,1300
0.30953,-207,52,1294
0.3107,-205,61,1299
0.31208,-215,59,1285
0.31327,-212,55,1291
0.31445,-205,62,1287
0.31581,-223,57,1291
0.31702,-214,65,1297
0.3182,-209,59,1294
0.31936,-206,50,1296
0.32053,-225,49,1294
0.32182,-211,57,1292
0.32302,-205,52,1302
0.3242,-226,62,1286
0.32538,-200,58,1294
0.32657,-217,50,1282
0.32777,-211,38,1307
0.32893,-207,51,1290
0.33009,-214,45,1295
0.33754,-215,56,1297
0.34114,-210,56,1298
0.3439,-214,61,1294
0.34614,-219,59,1289
0.34741,-226,50,1297
0.34858,-217,46,1285
0.34976,-224,53,1299
0.35095,-220,41,1286
0.35214,-221,63,1301
0.35332,-210,59,1295
0.35449,-227,50,1297
0.35567,-213,54,1297
0.35684,-211,51,1290
0.35809,-217,48,1294
0.35927,-208,56,1296
0.36045,-219,64,1289
0.36162,-211,63,1288
0.36281,-214,54,1299
0.36398,-216,62,1291
0.36515,-215,65,1282
0.36632,-218,53,1281
0.36752,-216,50,1287
0.36869,-223,56,1294
0.36987,-222,53,1293
0.37105,-209,47,1295
0.37223,-211,59,1291
0.3734,-206,56,1287
0.37458,-208,57,1281
0.37576,-218,56,1306
0.37694,-216,63,1301
0.37816,-212,52,1282
0.37934,-219,56,1287
0.38051,-214,55,1280
0.38167,-211,68,1284
0.38286,-226,55,1283
0.38403,-213,59,1291
0.3852,-226,65,1298
0.38645,-213,55,1298
0.3877,-217,51,1288
0.38889,-209,51,1284
0.39007,-213,58,1295
0.39123,-210,59,1305
0.3924,-221,54,1297
0.39357,-215,45,1291
0.39474,-213,57,1292
0.39608,-212,50,1303
0.39733,-216,53,1301
0.3985,-213,49,1295
0.39967,-227,46,1291
0.40084,-211,59,1283
0.40202,-218,51,1292
0.40318,-205,53,1292
0.40436,-206,48,1288
0.40551,-212,52,1285
0.41422,-218,53,1295
0.41719,-216,56,1290
0.41896,-219,47,1294
0.42014,-204,56,1297
0.42127,-227,64,1298
0.4224,-217,52,1305
0.42353,-226,61,1297
0.42467,-210,57,1293
0.4258,-217,53,1302
0.42693,-208,55,1293
0.42819,-210,66,1291
0.42938,-213,49,1286
0.43057,-216,51,1301
0.43173,-208,43,1297
0.43291,-224,53,1302
0.43409,-214,54,1297
0.43528,-223,55,1291
0.43646,-213,57,1313
0.43769,-215,53,1291
0.43887,-204,50,1277
0.44005,-211,55,1298
0.44123,-216,43,1286
0.44241,-221,61,1298
0.44358,-221,45,1286
0.44476,-214,54,1283
0.44594,-212,52,1292
0.44717,-209,49,1302
0.44836,-211,45,1314
0.44954,-217,45,1289
0.45072,-224,54,1290
0.4519,-223,60,1279
0.45308,-215,58,1296
0.45426,-215,49,1297
0.45544,-205,59,1293
0.45661,-200,55,1284
0.4578,-211,51,1295
0.45909,-221,58,1290
0.46025,-219,58,1297
0.46138,-204,50,1291
0.46251,-215,57,1304
0.46364,-215,40,1291
0.46476,-221,46,1293
0.46588,-224,50,1287
0.46706,-220,60,1296
0.46825,-209,49,1297
0.46961,-215,53,1281
0.47079,-217,56,1292
0.47197,-213,50,1288
0.47316,-220,56,1296
0.47434,-211,57,1295
0.47552,-220,64,1290
0.4767,-220,60,1291
0.4779,-224,56,1302
0.48599,-208,56,1288
0.48936,-209,53,1299
0.49227,-201,62,1289
0.49354,-211,60,1300
0.49472,-222,50,1302
0.49591,-212,56,1285
0.4971,-209,58,1299
0.49827,-213,55,1286
0.49945,-213,62,1294
0.50063,-202,53,1291
0.50181,-214,49,1291
0.50299,-217,63,1294
0.50416,-212,64,1305
0.50534,-221,54,1291
0.50652,-218,54,1286
0.50772,-214,64,1291
0.5089,-217,51,1293
0.51008,-211,47,1286
0.51125,-216,59,1291
0.51243,-218,48,1295
0.51361,-216,57,1299
0.51477,-208,64,1287
0.51594,-208,57,1290
0.51717,-209,61,1298
0.51835,-222,59,1301
0.51952,-215,54,1289
0.5207,-205,59,1291
0.52188,-216,50,1302
0.52307,-213,47,1291
0.52425,-215,54,1289
0.52543,-226,43,1298
0.52661,-218,51,1289
0.52783,-211,49,1284
0.52901,-209,53,1291
0.53017,-213,55,1284
0.53133,-213,48,1297
0.53262,-211,59,1291
0.53384,-215,50,1290
0.53502,-217,40,1292
0.53619,-215,55,1293
0.53738,-210,59,1293
0.53855,-212,55,1286
0.53973,-219,45,1291
0.5409,-222,60,1282
0.54206,-219,55,1286
0.54332,-219,62,1293
0.54452,-205,62,1293
0.5457,-222,50,1292
0.54688,-216,60,1285
0.5481,-227,53,1295
0.54927,-219,53,1288
0.55044,-212,55,1286
0.55161,-227,61,1290
0.5593,-205,57,1286
0.56291,-213,44,1295
0.56527,-198,56,1285
0.56652,-218,55,1291
0.56773,-213,59,1280
0.56892,-213,50,1287
0.5701,-218,53,1294
0.57127,-204,65,1296
0.57246,-216,62,1293
0.57363,-225,58,1295
0.57482,-211,52,1286
0.57601,-221,37,1307
0.57721,-213,48,1288
0.57839,-220,54,1292
0.57957,-211,61,1282
0.58074,-219,64,1295
0.58193,-217,60,1287
0.58312,-214,63,1291
0.5843,-214,42,1289
0.58547,-210,54,1287
0.58665,-220,58,1289
0.58786,-218,47,1299
0.58904,-207,58,1286
0.59021,-216,57,1288
0.5916,-215,61,1299
0.5928,-214,62,1297
0.594,-210,49,1291
0.59517,-213,50,1284
0.59635,-212,59,1293
0.59754,-222,53,1284
0.59869,-216,56,1284
0.59986,-213,59,1285
0.60103,-206,53,1301
0.60221,-212,48,1299
0.60338,-218,55,1276
0.60454,-203,55,1294
0.60591,-220,63,1289
0.60717,-211,52,1297
0.60834,-221,54,1299
0.60952,-221,45,1293
0.61068,-211,54,1297
0.61185,-219,52,1286
0.61303,-209,53,1301
0.61421,-232,58,1300
0.61554,-214,62,1299
0.61674,-213,56,1294
0.61792,-214,51,1285
0.61911,-215,44,1288
0.62027,-213,43,1289
0.62144,-209,46,1288
0.62261,-209,60,1303
0.62379,-216,51,1300
0.62495,-222,57,1293
0.63419,-209,49,1304
0.63747,-225,58,1297
0.64006,-219,51,1289
0.64574,-206,50,1297
0.64701,-217,59,1282
0.64821,-232,45,1288
0.64939,-220,64,1293
0.65057,-214,60,1297
0.65174,-207,44,1285
0.65292,-214,49,1290
0.65411,-219,53,1295
0.65528,-212,51,1287
0.65646,-212,59,1283
0.6577,-209,57,1282
0.65888,-214,52,1296
0.66006,-204,56,1296
0.66123,-214,57,1287
0.66242,-213,59,1524
0.66359,-224,51,1294
0.66475,-212,49,1300
0.66592,-221,56,1292
0.6671,-219,46,1297
0.6683,-208,59,1294
0.66948,-209,57,1295
0.67066,-209,59,1299
0.67184,-213,61,1283
0.67303,-212,50,1287
0.67421,-212,60,1300
0.67539,-209,50,1296
0.67657,-212,48,1297
0.67775,-219,58,1278
0.67893,-222,61,1284
0.68022,-206,54,1300
0.6814,-212,46,1293
0.68257,-219,59,1288
0.68375,-218,50,1283
0.68492,-213,49,1306
0.6861,-211,57,1294
0.68733,-225,54,1288
0.6885,-214,50,1284
0.68968,-211,51,1293
0.69093,-211,62,1284
0.69213,-217,53,1291
0.69332,-211,61,1297
0.6945,-211,49,1287
0.69568,-213,45,1287
0.69686,-211,54,1300
0.69809,-218,52,1290
0.69925,-219,58,1297
0.70741,-207,55,1288
0.71053,-214,47,1296
0.71364,-222,53,1284
0.71614,-214,57,1300
0.71741,-210,54,1302
0.7186,-221,42,1294
0.71978,-217,54,1294
0.72097,-218,47,1299
0.72215,-209,49,1284
0.72333,-218,59,1288
0.72451,-217,55,1278
0.72569,-225,51,1284
0.72686,-229,54,1297
0.7281,-212,49,1283
0.7293,-215,58,1290
0.73048,-205,52,1280
0.73165,-220,56,1290
0.73284,-214,53,1289
0.73402,-213,60,1287
0.73521,-218,64,1295
0.73639,-222,57,1280
0.73759,-205,59,1301
0.73877,-212,47,1293
0.73995,-213,52,1298
0.74113,-219,64,1292
0.74232,-200,59,1296
0.7435,-211,59,1290
0.74468,-211,59,1279
0.74586,-216,64,1303
0.74705,-215,54,1301
0.74821,-211,58,1296
0.74939,-216,56,1294
0.75056,-216,74,1287
0.75173,-211,54,1289
0.7529,-216,59,1289
0.75408,-227,61,1287
0.75525,-226,54,1303
0.75661,-221,47,1285
0.75786,-220,56,1288
0.75904,-216,51,1297
0.76021,-214,61,1299
0.76139,-208,60,1292
0.76257,-207,52,1302
0.76374,-196,50,1298
0.76489,-208,53,1298
0.76607,-195,61,1289
0.7675,-216,65,1296
0.76868,-203,61,1284
0.76985,-209,54,1284
0.77103,-214,55,1289
0.7722,-198,58,1293
0.77352,-211,53,1295
0.77474,-206,45,1294
0.77592,-213,53,1292
0.78263,-217,46,1295
0.78644,-222,51,1282
0.79061,-214,43,1293
0.79346,-210,59,1296
0.79495,-224,54,1282
0.79612,-217,55,1288
0.79739,-216,52,1295
0.79859,-217,47,1297
0.79977,-214,53,1294
0.80095,-214,53,1294
0.80213,-214,50,1292
0.80326,-212,49,1300
0.80439,-212,59,1292
0.80551,-212,50,1307
0.80663,-211,63,1289
0.80787,-213,63,1298
0.80901,-204,60,1291
0.81013,-216,59,1284
0.81126,-211,42,1298
0.81238,-222,58,1296
0.81351,-218,57,1297
0.81463,-215,49,1304
0.81576,-227,48,1288
0.81688,-214,60,1290
0.81831,-216,55,1297
0.8195,-211,65,1287
0.82068,-206,51,1299
0.82188,-222,63,1302
0.82306,-215,52,1293
0.82424,-216,53,1298
0.82543,-217,60,1300
0.82694,-208,43,1289
0.82816,-203,56,1300
0.83003,-215,53,1293
0.83122,-211,51,1291
0.83235,-222,55,1291
0.83348,-217,50,1293
0.83485,-209,52,1292
0.83601,-217,49,1291
0.83734,-209,56,1283
0.8385,-214,52,1289
0.83963,-209,64,1291
0.84076,-211,70,1289
0.84189,-216,60,1294
0.84302,-219,66,1297
0.84415,-218,51,1282
0.84538,-204,56,1295
0.84653,-208,57,1299
0.84774,-203,49,1296
0.8489,-219,55,1291
0.85008,-208,57,1294
0.85124,-208,47,1293
0.85242,-220,56,1300
0.85359,-213,59,1283
0.86134,-202,49,1299
0.86488,-212,56,1299
0.86782,-213,47,1300
0.87008,-208,44,1299
0.87132,-208,52,1290
0.87251,-214,58,1284
0.8737,-217,49,1281
0.87488,-214,51,1290
0.87608,-217,52,1297
0.87727,-223,57,1302
0.87867,-218,51,1278
0.87988,-195,50,1292
0.88106,-228,44,1297
0.88224,-215,50,1289
0.88342,-216,52,1295
0.8846,-224,57,1298
0.88578,-219,53,1290
0.88701,-204,69,1287
0.88821,-216,54,1290
0.8894,-225,62,1302
0.89059,-217,50,1284
0.89177,-209,51,1292
0.89296,-207,43,1293
0.89415,-225,55,1288
0.89534,-214,44,1290
0.89652,-208,47,1294
0.89772,-215,47,1289
0.89889,-219,58,1286
0.90007,-212,55,1293
0.90125,-203,55,1298
0.90244,-200,55,1288
0.90362,-207,57,1299
0.9048,-209,54,1289
0.90598,-204,47,1295
0.90717,-216,52,1285
0.90835,-216,53,1286
0.90967,-203,49,1295
0.91088,-212,66,1297
0.91207,-210,59,1297
0.91325,-212,56,1292
0.91442,-218,59,1296
0.91559,-214,42,1288
0.91677,-213,49,1303
0.91801,-212,49,1303
0.91919,-211,51,1292
0.92053,-202,54,1308
0.92174,-218,53,1305
0.92293,-217,56,1292
0.92412,-215,51,1294
0.92531,-210,53,1297
0.9265,-222,49,1286
0.9277,-214,55,1302
0.92888,-216,50,1295
0.93681,-219,54,1294
0.94046,-220,52,1296
0.94243,-212,65,1287
0.94368,-214,68,1289
0.94486,-219,70,1287
0.94604,-207,55,1293
0.94725,-205,61,1287
0.94841,-216,46,1298
0.94959,-226,47,1290
0.95077,-208,55,1299
0.95195,-207,58,1297
0.95314,-213,55,1301
0.95432,-217,53,1291
0.95551,-226,52,1295
0.95669,-222,60,1291
0.95785,-221,71,1289
0.95899,-219,58,1298
0.96012,-216,53,1295
0.96124,-220,43,1292
0.96237,-215,56,1296
0.9635,-213,49,1297
0.9646,-207,49,1291
0.96572,-214,65,1296
0.96684,-209,55,1291
0.96811,-208,57,1304
0.96931,-214,55,1295
0.97048,-205,59,1287
0.97166,-209,50,1287
0.97284,-214,53,1300
0.97404,-210,47,1287
0.97522,-210,48,1293
0.97639,-218,57,1282
0.97757,-208,55,1294
0.97875,-216,51,1300
0.97991,-229,60,1293
0.98108,-214,51,1286
0.98238,-219,46,1286
0.9836,-209,55,1282
0.98478,-219,50,1303
0.98595,-212,46,1294
0.9872,-207,51,1303
0.98837,-217,47,1282
0.98954,-220,53,1297
0.99071,-217,61,1288
0.99203,-227,55,1286
0.99326,-213,40,1289
0.99446,-205,57,1295
0.99564,-214,53,1284
0.99682,-211,48,1282
0.99803,-216,52,1299
0.99921,-210,67,1299
1.00039,-212,53,1296
1.00156,-206,61,1279
1.01024,-211,59,1306
1.01359,-223,51,1290
1.01634,-216,55,1293
1.01756,-209,55,1300
1.01869,-220,60,1297
1.01981,-211,61,1295
1.02092,-214,61,1285
1.02205,-205,45,1288
1.02318,-212,50,1294
1.0243,-212,60,1289
1.02542,-208,56,1298
1.02654,-214,55,1280
1.02773,-218,56,1279
1.02892,-222,66,1295
1.0301,-218,46,1283
1.03126,-207,48,1289
1.03243,-220,47,1293
1.0336,-218,51,1287
1.03478,-208,54,1284
1.03595,-218,54,1294
1.03718,-217,58,1296
1.03836,-223,61,1290
1.03954,-220,53,1287
1.04072,-211,61,1300
1.0419,-217,63,1295
1.04308,-221,40,1294
1.04427,-206,52,1300
1.04544,-221,53,1286
1.04662,-219,51,1286
1.04785,-215,50,1301
1.04901,-224,51,1311
1.05017,-220,56,1304
1.05133,-211,57,1301
1.0525,-200,54,1294
1.05367,-210,57,1291
1.05484,-221,50,1289
1.05599,-222,52,1287
1.05737,-217,57,1292
1.05855,-219,51,1290
1.05973,-221,54,1290
1.0609,-222,53,1302
1.06206,-204,46,1302
1.06322,-212,64,1284
1.06438,-217,58,1291
1.06553,-210,54,1297
1.06685,-213,56,1289
1.0681,-213,51,1290
1.06927,-208,56,1294
1.07044,-218,52,1285
1.0716,-215,59,1284
1.07277,-227,44,1299
1.07395,-219,53,1290
1.07511,-213,49,1293
1.07628,-218,52,1284
1.08517,-219,63,1293
1.08798,-224,48,1299
1.09018,-217,47,1287
1.09142,-218,65,1291
1.09261,-220,67,1295
1.09379,-193,57,1284
1.09497,-209,51,1287
1.09615,-214,46,1303
1.09735,-222,50,1290
1.09852,-216,41,1282
