0.00364,-123,-1337,159
0.00721,-116,-1333,161
0.00976,-124,-1339,165
0.01283,-130,-1334,155
0.01516,-113,-1342,153
0.01737,-121,-1331,148
0.01861,-111,-1333,164
0.0198,-119,-1340,155
0.021,-119,-1336,153
0.02219,-132,-1343,155
0.02336,-123,-1339,161
0.02454,-115,-1328,165
0.02571,-125,-1331,151
0.02701,-111,-1341,139
0.0282,-114,-1341,151
0.02939,-126,-1333,154
0.03065,-121,-1328,153
0.03184,-116,-1335,155
0.03301,-126,-1336,160
0.03418,-123,-1339,164
0.03537,-124,-1334,156
0.04261,-114,-1319,165
0.04666,-106,-1341,156
0.04957,-124,-1332,143
0.05123,-126,-1334,168
0.05247,-121,-1340,147
0.05365,-129,-1329,159
0.05483,-119,-1330,154
0.05601,-125,-1326,150
0.05719,-129,-1338,160
0.05837,-130,-1344,157
0.05954,-127,-1339,161
0.06092,-119,-1340,150
0.06214,-118,-1330,150
0.06333,-117,-1346,158
0.06452,-119,-1351,158
0.06571,-120,-1337,148
0.0669,-115,-1335,153
0.06808,-117,-1339,150
0.06927,-109,-1334,153
0.07051,-126,-1338,151
0.08056,-116,-1332,152
0.08304,-117,-1334,153
0.08429,-121,-1335,155
0.08548,-112,-1346,146
0.08667,-131,-1329,158
0.08787,-121,-1337,151
0.08906,-122,-1332,152
0.09025,-118,-1324,172
0.0915,-120,-1330,160
0.09281,-116,-1334,157
0.09403,-113,-1342,150
0.09523,-120,-1329,166
0.09642,-119,-1337,166
0.09761,-129,-1334,155
0.09879,-118,-1332,150
0.09997,-111,-1332,156
0.10118,-116,-1331,154
0.10236,-128,-1326,156
0.11109,-124,-1339,156
0.11416,-126,-1337,156
0.11744,-126,-1330,145
0.11872,-121,-1334,168
0.11992,-110,-1336,143
0.12117,-118,-1329,157
0.12236,-125,-1334,161
0.12354,-112,-1336,155
0.12472,-128,-1329,154
0.12591,-119,-1339,165
0.12708,-117,-1324,154
0.12844,-123,-1333,164
0.12964,-116,-1333,166
0.13085,-119,-1327,160
0.13203,-126,-1339,153
0.13321,-117,-1332,153
0.13438,-118,-1333,151
0.13556,-119,-1342,144
