
515.00,-1.00,-1414.00, 5.00, 5.00, 5.00,515.00,-39.00,-1414.00
515.00,-1.00,-1414.00, 4.00, 4.00, 4.00,515.00,-39.00,-1414.00
515.00,-1.00,-1414.00, 6.00, 6.00, 6.00,515.00,-39.00,-1414.00
515.00,-1.00,-1414.00, 6.00, 6.00, 6.00,519.00,-32.00,-1409.00
519.00,-1.00,-1409.00, 4.00, 4.00, 4.00,519.00,-32.00,-1409.00
519.00,-1.00,-1409.00, 6.00, 6.00, 6.00,519.00,-32.00,-1409.00
519.00,-1.00,-1409.00, 6.00, 6.00, 6.00,519.00,-32.00,-1409.00
519.00,-1.00,-1409.00, 5.00, 5.00, 5.00,519.00,-32.00,-1409.00
519.00,-1.00,-1409.00, 6.00, 6.00, 6.00,519.00,-32.00,-1409.00
519.00,-1.00,-1409.00, 5.00, 5.00, 5.00,519.00,-32.00,-1409.00
519.00,-1.00,-1409.00, 3.00, 3.00, 3.00,519.00,-32.00,-1409.00
519.00,-1.00,-1409.00, 6.00, 6.00, 6.00,519.00,-32.00,-1409.00
519.00,-1.00,-1409.00, 6.00, 6.00, 5.00,519.00,-32.00,-1409.00
519.00,-1.00,-1409.00, 5.00, 5.00, 8.00,519.00,-32.00,-1409.00
519.00,-1.00,-1406.00, 6.00, 5.00, 5.00,522.00,-45.00,-1406.00
522.00,-1.00,-1406.00, 4.00, 4.00, 4.00,522.00,-45.00,-1406.00
522.00,-1.00,-1406.00, 4.00, 3.00, 3.00,522.00,-45.00,-1406.00
522.00,-1.00,-1406.00, 3.00, 3.00, 3.00,522.00,-45.00,-1406.00
522.00,-1.00,-1406.00, 3.00, 5.00, 5.00,522.00,-45.00,-1406.00
522.00,-1.00,-1406.00, 6.00, 6.00, 5.00,522.00,-45.00,-1406.00
522.00,-1.00,-1406.00, 8.00, 8.00, 8.00,516.00,-39.00,-1391.00
516.00,-1.00,-1391.00, 4.00, 4.00, 4.00,516.00,-39.00,-1391.00
516.00,-1.00,-1391.00, 3.00, 3.00, 3.00,516.00,-39.00,-1391.00
516.00,-1.00,-1391.00, 2.00, 2.00, 2.00,516.00,-39.00,-1391.00
516.00,-1.00,-1391.00, 2.00, 2.00, 4.00,516.00,-39.00,-1391.00
516.00,-1.00,-1391.00, 4.00, 4.00, 5.00,516.00,-39.00,-1391.00
516.00,-1.00,-1391.00, 1.00, 1.00, 1.00,516.00,-39.00,-1391.00
516.00,-1.00,-1391.00, 3.00, 3.00, 3.00,516.00,-39.00,-1391.00
516.00,-1.00,-1391.00, 3.00, 3.00, 3.00,516.00,-39.00,-1391.00
516.00,-1.00,-1391.00, 7.00, 9.00, 9.00,516.00,-39.00,-1391.00
260.00,-1.00,-1402.00, 5.00, 5.00, 8.00,509.00,-38.00,-1402.00
509.00,-1.00,-1402.00, 6.00, 6.00, 6.00,509.00,-38.00,-1402.00
509.00,-1.00,-1402.00, 6.00, 4.00, 4.00,509.00,-38.00,-1402.00
509.00,-1.00,-1402.00, 7.00, 7.00, 7.00,509.00,-38.00,-1402.00
509.00,-1.00,-1402.00, 6.00, 6.00, 6.00,509.00,-38.00,-1402.00
509.00,-1.00,-1402.00, 3.00, 4.00, 4.00,509.00,-38.00,-1402.00
509.00,-1.00,-1402.00, 7.00, 7.00, 7.00,509.00,-38.00,-1402.00
509.00,-1.00,-1395.00, 6.00, 6.00, 6.00,516.00,-36.00,-1395.00
516.00,-1.00,-1395.00, 8.00, 8.00, 9.00,516.00,-36.00,-1395.00
516.00,-1.00,-1395.00, 6.00, 6.00, 6.00,516.00,-36.00,-1395.00
516.00,-1.00,-1395.00, 3.00, 2.00, 2.00,516.00,-36.00,-1395.00
516.00,-1.00,-1395.00, 3.00, 3.00, 3.00,516.00,-36.00,-1395.00
516.00,-1.00,-1395.00, 5.00, 5.00, 5.00,516.00,-36.00,-1395.00
516.00,-1.00,-1395.00, 4.00, 3.00, 3.00,516.00,-36.00,-1405.00
515.00,-1.00,-1405.00, 2.00, 2.00, 2.00,515.00,-40.00,-1405.00
515.00,-1.00,-1405.00, 3.00, 4.00, 4.00,515.00,-40.00,-1405.00
515.00,-1.00,-1405.00, 5.00, 5.00, 5.00,515.00,-40.00,-1405.00
515.00,-1.00,-1405.00, 4.00, 4.00, 4.00,515.00,-40.00,-1405.00
515.00,-1.00,-1405.00, 5.00, 4.00, 4.00,515.00,-40.00,-1405.00
515.00,-1.00,-1405.00, 2.00, 2.00, 2.00,515.00,-40.00,-1405.00
515.00,-1.00,-1405.00, 5.00, 5.00, 5.00,515.00,-40.00,-1405.00
515.00,-1.00,-1409.00, 7.00, 7.00, 5.00,520.00,-37.00,-1409.00
520.00,-1.00,-1409.00, 6.00, 6.00, 6.00,520.00,-37.00,-1409.00
520.00,-1.00,-1409.00, 6.00, 6.00, 6.00,520.00,-37.00,-1409.00
520.00,-1.00,-1409.00, 4.00, 4.00, 4.00,520.00,-37.00,-1409.00
520.00,-1.00,-1409.00, 5.00, 5.00, 5.00,520.00,-37.00,-1409.00
520.00,-1.00,-1409.00, 6.00, 6.00, 6.00,520.00,-37.00,-1409.00
520.00,-1.00,-1409.00, 5.00, 5.00, 5.00,520.00,-37.00,-1409.00
520.00,-1.00,-1409.00, 7.00, 7.00, 7.00,517.00,-46.00,-1418.00
