
01:55:13.491380,701.00,-258.00,-1386.00, 4.00, 4.00, 4.00
01:55:13.497573,701.00,-258.00,-1386.00, 5.00, 5.00, 5.00
01:55:13.503698,701.00,-258.00,-1386.00, 4.00, 4.00, 4.00
01:55:13.509815,701.00,-258.00,-1386.00, 4.00, 4.00, 5.00
01:55:13.515982,701.00,-258.00,-1386.00, 5.00, 5.00, 5.00
01:55:13.522301,701.00,-258.00,-1386.00, 5.00, 5.00, 5.00
01:55:13.528476,701.00,-258.00,-1386.00, 5.00, 6.00, 6.00
01:55:13.534598,701.00,-258.00,-1386.00, 6.00, 6.00, 6.00
01:55:13.540727,701.00,-258.00,-1386.00, 3.00, 3.00, 3.00
01:55:13.546845,701.00,-258.00,-1386.00, 4.00, 4.00, 4.00
01:55:13.552973,701.00,-258.00,-1386.00, 4.00, 4.00, 3.00
01:55:13.559172,698.00,-258.00,-1391.00, 3.00, 3.00, 3.00
01:55:13.565306,698.00,-258.00,-1391.00, 4.00, 4.00, 4.00
01:55:13.571414,698.00,-258.00,-1391.00, 4.00, 4.00, 4.00
01:55:13.577563,698.00,-258.00,-1391.00, 4.00, 4.00, 5.00
01:55:13.583712,698.00,-258.00,-1391.00, 5.00, 5.00, 5.00
01:55:13.589827,698.00,-258.00,-1391.00, 6.00, 6.00, 6.00
01:55:13.596003,698.00,-258.00,-1391.00, 6.00, 5.00, 5.00
01:55:13.602127,698.00,-258.00,-1391.00, 5.00, 5.00, 5.00
01:55:13.608250,698.00,-258.00,-1391.00, 3.00, 3.00, 3.00
01:55:13.614376,698.00,-258.00,-1391.00, 3.00, 3.00, 3.00
01:55:13.620970,698.00,-258.00,-1391.00, 3.00, 3.00, 3.00
01:55:13.627038,698.00,-258.00,-1391.00, 3.00, 3.00, 3.00
01:55:13.633190,698.00,-258.00,-1391.00, 5.00, 5.00, 5.00
01:55:13.639315,698.00,-258.00,-1391.00, 5.00, 5.00, 5.00
01:55:13.645516,698.00,-258.00,-1391.00, 5.00, 5.00, 5.00
01:55:13.651657,698.00,-258.00,-1391.00, 5.00, 5.00, 5.00
01:55:13.657790,711.00,-258.00,-1370.00, 3.00, 3.00, 3.00
01:55:13.663936,711.00,-258.00,-1370.00, 3.00, 2.00, 2.00
01:55:13.670063,711.00,-258.00,-1370.00, 2.00, 2.00, 2.00
01:55:13.676195,711.00,-258.00,-1370.00, 5.00, 5.00, 5.00
01:55:13.682314,711.00,-258.00,-1370.00, 5.00, 5.00, 5.00
01:55:13.688437,711.00,-258.00,-1370.00, 5.00, 5.00, 6.00
01:55:13.694565,711.00,-258.00,-1370.00, 6.00, 6.00, 6.00
01:55:13.700695,711.00,-258.00,-1370.00, 5.00, 5.00, 5.00
01:55:13.714286,711.00,-258.00,-1370.00, 3.00, 3.00, 3.00
01:55:13.721569,711.00,-258.00,-1370.00, 6.00, 6.00, 6.00
01:55:13.727724,711.00,-258.00,-1370.00, 6.00, 6.00, 6.00
01:55:13.735015,711.00,-258.00,-1370.00, 5.00, 5.00, 5.00
01:55:13.756979,711.00,-258.00,-1370.00, 4.00, 4.00, 3.00
01:55:13.765341,706.00,-258.00,-1389.00, 4.00, 4.00, 4.00
01:55:13.776208,706.00,-258.00,-1389.00, 4.00, 5.00, 5.00
01:55:13.784507,706.00,-258.00,-1389.00, 5.00, 5.00, 5.00
01:55:13.795073,706.00,-258.00,-1389.00, 5.00, 5.00, 5.00
01:55:13.804554,706.00,-258.00,-1389.00, 5.00, 5.00, 5.00
01:55:13.815822,706.00,-258.00,-1389.00, 5.00, 5.00, 5.00
01:55:13.826329,706.00,-258.00,-1389.00, 6.00, 4.00, 4.00
01:55:13.833714,706.00,-258.00,-1389.00, 6.00, 6.00, 6.00
01:55:13.839846,706.00,-258.00,-1389.00, 6.00, 6.00, 6.00
01:55:13.845970,706.00,-258.00,-1389.00, 7.00, 7.00, 7.00
01:55:13.852246,706.00,-258.00,-1366.00, 8.00, 8.00, 8.00
01:55:13.858749,700.00,-258.00,-1366.00, 7.00, 7.00, 7.00
01:55:13.864882,700.00,-258.00,-1366.00, 7.00, 7.00, 7.00
01:55:13.871396,700.00,-258.00,-1366.00, 6.00, 6.00, 6.00
01:55:13.877504,700.00,-258.00,-1366.00, 4.00, 4.00, 4.00
01:55:13.883534,700.00,-258.00,-1366.00, 4.00, 2.00, 2.00
01:55:13.889649,700.00,-258.00,-1366.00, 2.00, 2.00, 2.00
01:55:13.895747,700.00,-258.00,-1366.00, 4.00, 4.00, 4.00
01:55:13.901745,700.00,-258.00,-1366.00, 5.00, 5.00, 5.00
01:55:13.908007,700.00,-258.00,-1366.00, 5.00, 5.00, 5.00
01:55:13.914126,700.00,-258.00,-1366.00, 5.00, 5.00, 5.00
01:55:13.921124,700.00,-258.00,-1366.00, 6.00, 6.00, 6.00
01:55:13.927317,700.00,-258.00,-1366.00, 3.00, 3.00, 3.00
01:55:13.934589,700.00,-258.00,-1366.00, 3.00, 6.00, 6.00
01:55:13.940767,700.00,-258.00,-1366.00, 6.00, 6.00, 6.00
01:55:13.946942,700.00,-258.00,-1366.00, 5.00, 5.00, 5.00
01:55:13.953065,700.00,-258.00,-1351.00, 2.00, 2.00, 2.00
01:55:13.959250,711.00,-258.00,-1351.00, 2.00, 2.00, 3.00
01:55:13.965362,711.00,-258.00,-1351.00, 3.00, 3.00, 3.00
01:55:13.971494,711.00,-258.00,-1351.00, 3.00, 3.00, 3.00
01:55:13.977650,711.00,-258.00,-1351.00, 5.00, 5.00, 5.00
01:55:13.984289,711.00,-258.00,-1351.00, 5.00, 5.00, 5.00
01:55:13.990426,711.00,-258.00,-1351.00, 5.00, 5.00, 5.00
01:55:13.996560,711.00,-258.00,-1351.00, 5.00, 5.00, 5.00
01:55:14.002670,711.00,-258.00,-1351.00, 3.00, 3.00, 3.00
01:55:14.008867,711.00,-258.00,-1351.00, 3.00, 3.00, 3.00
01:55:14.015036,711.00,-258.00,-1351.00, 6.00, 6.00, 6.00
01:55:14.021766,711.00,-258.00,-1351.00, 6.00, 6.00, 6.00
01:55:14.027962,711.00,-258.00,-1351.00, 6.00, 3.00, 3.00
01:55:14.034101,711.00,-258.00,-1351.00, 3.00, 3.00, 3.00
01:55:14.040075,711.00,-258.00,-1351.00, 6.00, 6.00, 6.00
01:55:14.047801,711.00,-258.00,-1351.00, 5.00, 5.00, 5.00
01:55:14.057438,703.00,-258.00,-1389.00, 3.00, 3.00, 3.00
01:55:14.068214,703.00,-258.00,-1389.00, 4.00, 4.00, 4.00
01:55:14.077899,703.00,-258.00,-1389.00, 2.00, 2.00, 4.00
01:55:14.087547,703.00,-258.00,-1389.00, 4.00, 6.00, 6.00
01:55:14.097197,703.00,-258.00,-1389.00, 6.00, 7.00, 7.00
01:55:14.106818,703.00,-258.00,-1389.00, 6.00, 6.00, 6.00
01:55:14.116473,703.00,-258.00,-1389.00, 5.00, 5.00, 5.00
01:55:14.126374,703.00,-258.00,-1389.00, 6.00, 6.00, 6.00
01:55:14.135932,703.00,-258.00,-1389.00, 4.00, 4.00, 4.00
01:55:14.145532,703.00,-258.00,-1389.00, 6.00, 6.00, 6.00
01:55:14.155202,703.00,-258.00,-1387.00, 6.00, 6.00, 6.00
01:55:14.164848,702.00,-258.00,-1387.00, 6.00, 4.00, 4.00
01:55:14.174471,702.00,-258.00,-1387.00, 5.00, 5.00, 5.00
01:55:14.184106,702.00,-258.00,-1387.00, 4.00, 4.00, 4.00
01:55:14.193685,702.00,-258.00,-1387.00, 4.00, 4.00, 4.00
01:55:14.203288,702.00,-258.00,-1387.00, 6.00, 6.00, 6.00
01:55:14.212897,702.00,-258.00,-1387.00, 4.00, 4.00, 4.00
01:55:14.223211,702.00,-258.00,-1387.00, 4.00, 3.00, 3.00
