0.00002, -0.04688, -0.05469, 0.93750 
0.00144, -0.03906, -0.07812, 0.92188 
0.00255, -0.05469, -0.06250, 0.92969 
0.00394, -0.03906, -0.06250, 0.94531 
0.00587, -0.03906, -0.06250, 0.93750 
0.00741, -0.05469, -0.07812, 0.91406 
0.00931, -0.04688, -0.06250, 0.92969 
0.01089, -0.04688, -0.06250, 0.92969 
0.01196, -0.06250, -0.06250, 0.92188 
0.01305, -0.06250, -0.07812, 0.92969 
0.01402, -0.04688, -0.08594, 0.92969 
0.01500, -0.05469, -0.05469, 0.92188 
0.01597, -0.05469, -0.06250, 0.92188 
0.01893, -0.05469, -0.05469, 0.92188 
0.02090, -0.05469, -0.07031, 0.91406 
0.02253, -0.07812, -0.05469, 0.93750 
0.02447, -0.06250, -0.06250, 0.93750 
0.02550, -0.05469, -0.07031, 0.94531 
0.02884, -0.07031, -0.05469, 0.94531 
0.03034, -0.04688, -0.07812, 0.96094 
0.03122, -0.04688, -0.07031, 0.92969 
0.03205, -0.05469, -0.07031, 0.92969 
0.03277, -0.03125, -0.06250, 0.94531 
0.03388, -0.03906, -0.05469, 0.93750 
0.03493, -0.05469, -0.07031, 0.93750 
0.03571, -0.06250, -0.05469, 0.90625 
0.03636, -0.05469, -0.07031, 0.93750 
0.03749, -0.07031, -0.06250, 0.93750 
0.03811, -0.07031, -0.07031, 0.93750 
0.03870, -0.04688, -0.06250, 0.92969 
0.03930, -0.06250, -0.05469, 0.92969 
0.03989, -0.04688, -0.05469, 0.90625 
0.04048, -0.06250, -0.07031, 0.92969 
0.04107, -0.04688, -0.06250, 0.91406 
0.04167, -0.06250, -0.06250, 0.93750 
0.04488, -0.06250, -0.06250, 0.93750 
0.04570, -0.05469, -0.04688, 0.93750 
0.04646, -0.03906, -0.07031, 0.93750 
0.04764, -0.04688, -0.06250, 0.92188 
0.04835, -0.06250, -0.04688, 0.96094 
0.04910, -0.05469, -0.04688, 0.94531 
0.05022, -0.06250, -0.05469, 0.94531 
0.05085, -0.07031, -0.05469, 0.93750 
0.05162, -0.05469, -0.04688, 0.93750 
0.05239, -0.05469, -0.06250, 0.96094 
0.05353, -0.05469, -0.05469, 0.92188 
0.05431, -0.03906, -0.06250, 0.93750 
0.05502, -0.05469, -0.06250, 0.91406 
0.05571, -0.05469, -0.06250, 0.91406 
0.05678, -0.04688, -0.05469, 0.96094 
0.05750, -0.05469, -0.04688, 0.92969 
0.05809, -0.04688, -0.07031, 0.94531 
0.05870, -0.05469, -0.05469, 0.89844 
0.05928, -0.03906, -0.03906, 0.93750 
0.05989, -0.05469, -0.04688, 0.93750 
0.06048, -0.05469, -0.05469, 0.93750 
0.06108, -0.03906, -0.06250, 0.93750 
0.06167, -0.03125, -0.06250, 0.91406 
