0.00122,0
0.01355,0
0.02528,0
0.03699,0
0.04884,0
0.06008,0
0.07064,0
0.08119,0
0.09225,0
0.10338,0
0.11456,0
0.12563,0
0.13673,0
0.14788,0
0.159,0
0.1701,0
0.1812,0
0.19173,0
0.20228,0
0.21284,0
0.2234,0
0.23395,0
0.24449,0
0.25503,0
0.26557,0
0.27611,0
0.28665,0
0.2972,0
0.30773,0
0.31837,0
0.32893,0
0.33949,0
0.35005,0
0.3606,0
0.37116,0
0.38172,0
0.39228,0
0.4028,0
0.41336,0
0.42392,0
0.43445,0
0.44571,0
0.45628,0
0.46682,0
0.47736,0
0.48797,0
0.49853,0
0.50909,0
0.52034,0
0.53091,0
0.54147,0
0.55203,0
0.56259,0
0.57437,0
0.58494,0
0.59554,0
0.60691,0
0.61753,0
0.62814,0
0.63875,0
0.64934,0
0.65995,0
0.67053,0
0.68247,0
0.6931,0
0.7037,0
0.71429,0
0.72489,0
0.73624,0
0.74686,0
0.75745,0
0.76811,0
0.77872,0
0.78929,0
0.79991,0
0.81189,0
0.82252,0
0.83309,0
0.84371,0
0.8551,0
0.86571,0
0.8763,0
0.88689,0
0.89748,0
0.9081,0
0.91871,0
0.93071,0
0.94134,0
0.95194,0
0.96255,0
0.97395,0
0.98457,0
0.99517,0
1.00576,0
1.01635,0
1.02695,0
1.03843,0
1.04903,0
1.05965,0
1.07025,0
1.08086,0
1.09142,0
1.1028,0
1.11343,0
1.12401,0
1.1346,0
1.14518,0
1.15577,0
1.16636,0
1.17774,0
1.18846,0
1.19903,0
1.20964,0
1.22025,0
1.23163,0
1.24227,0
1.25288,0
1.26347,0
1.27407,0
1.28465,0
1.29523,0
1.30719,0
1.31778,0
1.32846,0
1.33907,0
1.35105,0
1.36167,0
1.37223,0
1.38283,0
1.39341,0
1.40477,0
1.41538,0
1.42597,0
1.43655,0
1.44714,0
1.45774,0
1.4692,0
1.47983,0
1.49044,0
1.50101,0
1.51162,0
1.52223,0
1.53361,0
1.54492,0
1.56133,0
1.57223,0
1.58282,0
1.59342,0
1.60399,0
1.61458,0
1.62518,0
1.63577,0
1.64634,0
1.65693,0
1.66752,0
1.67813,0
1.68874,0
1.69935,0
1.70993,0
1.72054,0
1.73114,0
1.74175,0
1.75236,0
1.76297,0
1.77357,0
1.78416,0
1.79475,0
1.80534,0
1.81592,0
1.82652,0
1.83711,0
1.8477,0
1.85839,0
1.869,0
1.87961,0
1.89018,0
1.90075,0
1.91131,0
1.92192,0
1.93249,0
1.9431,0
1.95448,0
1.96509,0
1.97568,0
1.98628,0
1.99688,0
2.00747,0
2.01809,0
2.0287,0
2.04007,0
2.0507,0
2.06131,0
2.07192,0
2.08253,0
2.09461,0
2.10525,0
2.11583,0
2.12642,0
2.13701,0
2.1476,0
2.15832,0
2.16973,0
2.18036,0
2.19097,0
2.20156,0
2.21217,0
2.22274,0
2.23333,0
2.24472,0
2.25533,0
2.26592,0
2.27652,0
2.28711,0
2.29857,0
2.30921,0
2.31977,0
2.33039,0
2.341,0
2.3516,0
2.3622,0
2.37281,0
2.3834,0
2.39401,0
2.4046,0
2.41596,0
2.42657,0
2.43715,0
2.44775,0
2.45845,0
2.46906,0
2.4805,0
2.49113,0
2.50174,0
2.51235,0
2.52292,0
2.53353,0
2.54412,0
2.5547,0
2.56608,0
2.57669,0
2.58728,0
2.59795,0
2.60856,0
2.61917,0
2.62974,0
2.64111,0
2.6517,0
2.66231,0
2.67292,0
2.68353,0
2.69411,0
2.7047,0
2.71665,0
2.72724,0
2.73791,0
2.74852,0
2.75993,0
2.77056,0
2.78117,0
2.79178,0
2.80239,0
2.81298,0
2.82439,0
2.83499,0
2.84559,0
2.85618,0
2.86677,0
2.87736,0
2.8888,0
2.89939,0
2.91,0
2.92061,0
2.93117,0
2.94179,0
2.9524,0
2.96381,0
2.97442,0
2.98501,0
2.9956,0
3.00619,0
3.01678,0
3.02831,0
3.03901,0
3.04962,0
3.06105,0
3.0717,0
3.08232,0
3.09293,0
3.10352,0
3.11409,0
3.12467,0
3.13525,0
3.14585,0
3.15644,0
3.16703,0
3.17762,0
3.18832,0
3.19893,0
3.20954,0
3.22015,0
3.23076,0
3.24133,0
3.25194,0
3.26255,0
3.27315,0
3.28376,0
3.29433,0
3.30492,0
3.31561,0
3.32621,0
3.33681,0
3.3474,0
3.35805,0
3.36866,0
3.37927,0
3.38989,0
3.40046,0
3.41107,0
3.42248,0
3.43311,0
3.44368,0
3.45426,0
3.46485,0
3.47544,0
3.48679,0
3.4974,0
3.50805,0
3.51866,0
3.52927,0
3.53988,0
3.55045,0
3.56186,0
3.57249,0
3.5831,0
3.59371,0
3.6043,0
3.61489,0
3.62548,0
3.63683,0
3.64743,0
3.65808,0
3.66869,0
3.6793,0
3.68991,0
3.70052,0
3.71191,0
3.72254,0
3.73313,0
3.74375,0
3.75432,0
3.76491,0
3.77628,0
3.78689,0
3.79748,0
3.80809,0
3.81871,0
3.82932,0
3.84071,0
3.85129,0
3.86191,0
3.87253,0
3.88314,0
3.89375,0
3.90433,0
3.91492,0
3.92686,0
3.93746,0
3.94817,0
3.95878,0
3.96939,0
3.98,0
3.99142,0
4.00205,0
4.01266,0
4.02328,0
4.03385,0
4.04524,0
4.05584,0
4.06643,0
4.07704,0
4.08764,0
4.09834,0
