
0.00177597999572753906,-142.00,567.00,-1576.00
0.00388503074645996094,-2.00,472.00,-1383.00
0.00554919242858886719,-9.00,519.00,-1484.00
0.00720405578613281250,-171.00,564.00,-1281.00
0.00939297676086425781,-216.00,523.00,-1553.00
0.01153111457824707031,-98.00,489.00,-1345.00
0.01323318481445312500,-70.00,539.00,-1391.00
0.01500511169433593750,-166.00,464.00,-1524.00
0.01668500900268554688,-142.00,471.00,-1408.00
0.01836419105529785156,-133.00,501.00,-1345.00
0.02003598213195800781,-199.00,569.00,-1361.00
0.02170705795288085938,-72.00,508.00,-1440.00
0.02339410781860351562,-109.00,519.00,-1483.00
0.02505016326904296875,181.00,288.00,-1439.00
0.02672100067138671875,-101.00,499.00,-1378.00
0.02839303016662597656,-173.00,518.00,-1451.00
0.03006505966186523438,-256.00,456.00,-1258.00
0.03173804283142089844,-136.00,500.00,-1489.00
0.03343319892883300781,-47.00,500.00,-1507.00
0.03503704071044921875,-126.00,500.00,-1376.00
0.03662300109863281250,-149.00,513.00,-1508.00
0.03907299041748046875,-80.00,494.00,-1308.00
0.04069805145263671875,-107.00,491.00,-1467.00
0.04228401184082031250,-223.00,469.00,-1483.00
0.04413104057312011719,-190.00,472.00,-1511.00
0.04582810401916503906,-187.00,488.00,-1408.00
0.04750013351440429688,-152.00,494.00,-1301.00
0.04917502403259277344,-26.00,475.00,-1454.00
0.05085110664367675781,-134.00,503.00,-1277.00
0.05252408981323242188,-177.00,496.00,-1369.00
0.05420398712158203125,-123.00,501.00,-1371.00
0.05587816238403320312,-186.00,500.00,-1548.00
0.05753111839294433594,-111.00,505.00,-1534.00
0.05920815467834472656,-266.00,494.00,-1415.00
0.06087398529052734375,-133.00,464.00,-1529.00
0.06255507469177246094,-160.00,448.00,-1409.00
0.06429910659790039062,-175.00,499.00,-1451.00
0.06598210334777832031,-74.00,460.00,-1171.00
0.06765103340148925781,-191.00,463.00,-1563.00
0.06932020187377929688,-218.00,424.00,-1458.00
0.07098412513732910156,-149.00,479.00,-1508.00
0.07265210151672363281,-30.00,483.00,-1361.00
0.07434916496276855469,-214.00,425.00,-1378.00
0.07602906227111816406,-195.00,443.00,-1402.00
0.07769703865051269531,-197.00,464.00,-1369.00
0.07936596870422363281,-143.00,444.00,-1334.00
0.08102917671203613281,-263.00,427.00,-1451.00
0.08268904685974121094,-186.00,395.00,-1458.00
0.08438205718994140625,-463.00,694.00,-1714.00
0.08604097366333007812,-75.00,449.00,-1470.00
0.08771300315856933594,-235.00,444.00,-1415.00
0.08938503265380859375,-150.00,619.00,-1459.00
0.09103703498840332031,-213.00,382.00,-1169.00
0.09270310401916503906,19.00,542.00,-1483.00
0.09440112113952636719,-130.00,415.00,-1233.00
0.09607219696044921875,-37.00,518.00,-1287.00
0.09774708747863769531,-129.00,507.00,-1359.00
0.09941697120666503906,-27.00,324.00,-1422.00
0.10108017921447753906,-87.00,460.00,-1603.00
0.10274219512939453125,-184.00,468.00,-1251.00
0.10443615913391113281,-114.00,368.00,-1493.00
0.10610818862915039062,-306.00,467.00,-1499.00
0.10775518417358398438,-142.00,496.00,-1273.00
0.10942816734313964844,-202.00,405.00,-1224.00
0.11108803749084472656,-211.00,522.00,-1333.00
0.11275696754455566406,-181.00,424.00,-1523.00
0.11445116996765136719,-67.00,420.00,-1420.00
0.11613202095031738281,-213.00,472.00,-1608.00
0.11779499053955078125,-34.00,404.00,-1320.00
0.11946201324462890625,-14.00,354.00,-1078.00
0.12112808227539062500,71.00,479.00,-1398.00
0.12278914451599121094,-22.00,423.00,-1321.00
0.12445902824401855469,-140.00,430.00,-1447.00
0.12613415718078613281,-214.00,489.00,-1685.00
0.12780308723449707031,-262.00,412.00,-1747.00
0.12946200370788574219,-181.00,456.00,-1281.00
0.13113212585449218750,-263.00,374.00,-1480.00
0.13280606269836425781,-67.00,447.00,-1521.00
0.13448405265808105469,-178.00,462.00,-1411.00
0.13613915443420410156,-66.00,439.00,-1280.00
0.13873815536499023438,-18.00,492.00,-1431.00
0.14035010337829589844,-253.00,371.00,-1786.00
0.14191508293151855469,-23.00,446.00,-1428.00
0.14379310607910156250,-169.00,484.00,-1708.00
0.14497208595275878906,-249.00,405.00,-1472.00
0.14606618881225585938,64.00,411.00,-1051.00
0.14714503288269042969,-103.00,759.00,-1479.00
0.14823508262634277344,-220.00,536.00,-1327.00
0.14980196952819824219,10.00,446.00,-1583.00
0.15090703964233398438,-120.00,416.00,-1347.00
0.15198802947998046875,-94.00,396.00,-1466.00
0.15306520462036132812,-87.00,495.00,-1478.00
0.15414905548095703125,-203.00,415.00,-1193.00
0.15522718429565429688,-144.00,407.00,-1254.00
0.15629601478576660156,-173.00,352.00,-1376.00
0.15734815597534179688,-38.00,416.00,-1390.00
0.15841603279113769531,-50.00,451.00,-1304.00
0.15980696678161621094,-151.00,378.00,-1504.00
0.16090703010559082031,167.00,410.00,-1416.00
0.16198706626892089844,-87.00,414.00,-1532.00
0.16306304931640625000,-91.00,383.00,-1416.00
0.16415405273437500000,176.00,462.00,-1560.00
0.16523218154907226562, 3.00,462.00,-1380.00
0.16631603240966796875,-27.00,362.00,-1321.00
0.16739606857299804688,124.00,405.00,-1482.00
0.16847300529479980469,42.00,411.00,-1272.00
0.16954302787780761719,19.00,511.00,-1489.00
0.17061901092529296875,-56.00,484.00,-1216.00
0.17169499397277832031,-47.00,380.00,-1505.00
0.17277312278747558594,18.00,487.00,-1492.00
0.17384004592895507812,-86.00,505.00,-1364.00
0.17490911483764648438,-47.00,412.00,-1257.00
0.17599320411682128906,-63.00,478.00,-1524.00
0.17706918716430664062,-40.00,296.00,-1301.00
0.17815518379211425781,-33.00,454.00,-1535.00
0.17922115325927734375,-102.00,404.00,-1345.00
0.18029403686523437500,-39.00,342.00,-1505.00
0.18136906623840332031,196.00,488.00,-1332.00
0.18244004249572753906,-42.00,410.00,-1139.00
0.18353915214538574219,-3.00,421.00,-1575.00
0.18461704254150390625,-6.00,421.00,-1336.00
0.18569016456604003906,-238.00,455.00,-1267.00
0.18676304817199707031,-99.00,522.00,-1420.00
0.18784213066101074219,-67.00,489.00,-1261.00
0.18892002105712890625,-93.00,455.00,-1640.00
0.19001007080078125000,-19.00,443.00,-1349.00
0.19107007980346679688,-39.00,504.00,-1571.00
0.19214701652526855469,-30.00,443.00,-1244.00
0.19321608543395996094,-80.00,442.00,-1559.00
0.19436216354370117188,-79.00,447.00,-1309.00
0.19544315338134765625,-152.00,456.00,-1288.00
0.19652009010314941406,-124.00,464.00,-1560.00
0.19760107994079589844,-38.00,435.00,-1484.00
0.19868397712707519531,-78.00,423.00,-1356.00
0.19975805282592773438,-114.00,452.00,-1529.00
0.20083308219909667969,-117.00,511.00,-1390.00
0.20191001892089843750,-122.00,420.00,-1360.00
0.20298099517822265625,-163.00,387.00,-1493.00
0.20410299301147460938,-126.00,467.00,-1658.00
0.20516920089721679688,-101.00,757.00,-1478.00
0.20624399185180664062,-155.00,485.00,-1445.00
0.20730519294738769531,-109.00,427.00,-1100.00
0.20853114128112792969,-158.00,410.00,-1711.00
0.20962119102478027344,-60.00,471.00,-1372.00
0.21069598197937011719,-124.00,467.00,-1537.00
0.21177411079406738281,-144.00,460.00,-1473.00
0.21284818649291992188,-56.00,401.00,-1447.00
0.21393799781799316406,-93.00,434.00,-1455.00
0.21500802040100097656,-38.00,526.00,-1324.00
0.21607398986816406250,-74.00,423.00,-1422.00
0.21714019775390625000,-150.00,410.00,-1455.00
0.21820902824401855469,-55.00,471.00,-1270.00
0.21953201293945312500,-117.00,408.00,-1576.00
0.22062516212463378906,-133.00,428.00,-1418.00
0.22170305252075195312,-173.00,411.00,-1409.00
0.22278118133544921875,-177.00,436.00,-1507.00
0.22385001182556152344,-103.00,532.00,-1484.00
