time, x, y, z
1.28100, -0.87891, -0.68359, 1.95312 
1.28200, -1.17188, -0.19531, 2.68555 
1.28300, -1.22070, -0.48828, 2.53906 
1.28400, -1.31836, -0.53711, 1.12305 
1.28500, -1.26953, 0.00000, 2.14844 
1.28600, -0.97656, -0.19531, 1.41602 
1.28700, -2.09961, -0.97656, 1.61133 
1.28800, -1.66016, 0.19531, 2.92969 
1.28900, -1.80664, -0.34180, 2.05078 
1.29000, -1.61133, -0.83008, 3.22266 
1.29100, -2.09961, -0.24414, 0.48828 
1.29200, -2.29492, -0.24414, 2.00195 
1.29300, -1.80664, 0.19531, 2.83203 
1.29400, -1.80664, 0.04883, 2.34375 
1.29500, -2.05078, 0.53711, 3.71094 
1.29600, -2.39258, -0.04883, 1.80664 
1.29700, -1.36719, -0.92773, 2.92969 
1.29800, -1.66016, -0.34180, 1.26953 
1.29900, -1.46484, -0.19531, 2.39258 
1.30000, -1.22070, -0.24414, 1.41602 
1.30100, -1.41602, -0.24414, 1.70898 
1.30200, -0.73242, -0.34180, 1.70898 
1.30300, -0.48828, 0.09766, 1.61133 
1.30400, -0.87891, -0.09766, 1.80664 
1.30500, -0.73242, -0.14648, 1.31836 
1.30600, -0.87891, -0.24414, 1.66016 
1.30700, -1.95312, 0.14648, 1.41602 
1.30800, -1.02539, 0.19531, 3.07617 
1.30900, -0.78125, 0.19531, 2.63672 
1.31000, -1.17188, 0.83008, 1.90430 
1.31100, -1.41602, -0.34180, 1.51367 
1.31200, -0.83008, 0.78125, 2.88086 
1.31300, -1.61133, -0.09766, 2.83203 
1.31400, -0.34180, -0.04883, 2.39258 
1.31500, -0.43945, -0.68359, 2.05078 
1.31600, 0.14648, -0.14648, 0.29297 
1.31700, -0.43945, -1.07422, 1.70898 
1.31800, -0.43945, -1.02539, 2.97852 
1.31900, 0.14648, -1.12305, 3.12500 
1.32000, -0.63477, -0.78125, 1.56250 
1.32100, 0.04883, -0.58594, 2.39258 
1.32200, -0.04883, -0.83008, 3.22266 
1.32300, -0.24414, -1.41602, 2.34375 
1.32400, -0.63477, -0.92773, 3.90625 
1.32500, -0.53711, 0.19531, 1.56250 
1.32600, -0.68359, -0.09766, 2.53906 
1.32700, -0.78125, -0.19531, 1.61133 
1.32800, -1.17188, -0.39062, 3.22266 
1.32900, -1.26953, 0.39062, 2.73438 
1.33000, -1.12305, -0.04883, 3.80859 
1.33100, -1.22070, 0.19531, 3.22266 
1.33200, -1.75781, -0.97656, 2.73438 
1.33300, -1.46484, -0.73242, 3.36914 
1.33400, -1.61133, -0.29297, 2.00195 
1.33500, -2.05078, -0.19531, 2.19727 
1.33600, -1.85547, -0.63477, 2.63672 
1.33700, -2.00195, -0.68359, 3.27148 
1.33800, -1.61133, -1.22070, 2.68555 
1.33900, -1.75781, -1.17188, 1.61133 
1.34000, -0.97656, -1.02539, 1.61133 
1.34100, -1.61133, -1.12305, 2.73438 
1.34200, -1.31836, -0.83008, 1.12305 
1.34300, -0.24414, -0.43945, 1.51367 
1.34400, -0.24414, -0.68359, 1.70898 
1.34500, -1.02539, -0.63477, 2.09961 
1.34600, -0.97656, -0.73242, 3.17383 
1.34700, -1.12305, -0.43945, 1.02539 
1.34800, -1.41602, -0.39062, 2.00195 
1.34900, -1.02539, 0.14648, 1.61133 
1.35000, -0.63477, 0.09766, 2.34375 
1.35100, -1.41602, -0.68359, 3.27148 
1.35200, -1.31836, -0.87891, 3.90625 
1.35300, -0.92773, -0.63477, 3.12500 
1.35400, -1.90430, -0.29297, 1.56250 
1.35500, -0.92773, -0.09766, 1.80664 
1.35600, -1.46484, -0.87891, 2.53906 
1.35700, -1.75781, -0.09766, 2.53906 
1.35800, -1.36719, -0.34180, 2.24609 
1.35900, -1.31836, -0.29297, 1.56250 
1.36000, -1.70898, -0.39062, 1.61133 
1.36100, -1.31836, -0.53711, 1.56250 
1.36200, -1.51367, -0.14648, 1.56250 
1.36300, -1.41602, 0.29297, 1.46484 
1.36400, -1.22070, -0.19531, 1.85547 
1.36500, -1.36719, -0.14648, 2.53906 
1.36600, -1.70898, -0.09766, 3.07617 
1.36700, -1.31836, 0.09766, 2.34375 
1.36800, -1.41602, -0.04883, 2.34375 
1.36900, -1.36719, -0.09766, 2.19727 
1.37000, -1.31836, 0.14648, 1.95312 
1.37100, -2.05078, -0.19531, 2.09961 
1.37200, -1.90430, -0.24414, 2.29492 
1.37300, -1.46484, 0.24414, 2.44141 
1.37400, -1.70898, -0.53711, 2.00195 
1.37500, -1.61133, 0.19531, 1.51367 
1.37600, -1.61133, -0.14648, 3.51562 
1.37700, -1.12305, 0.14648, 2.49023 
1.37800, -1.36719, -1.12305, 2.19727 
1.37900, -0.39062, -0.53711, 2.39258 
1.38000, -0.43945, -0.78125, 3.36914 
1.38100, -0.73242, -0.68359, -0.43945 
1.38200, -1.46484, -0.19531, 3.17383 
1.38300, -0.78125, -0.09766, 2.78320 
1.38400, -1.61133, -0.04883, 2.29492 
1.38500, -1.22070, 0.04883, 3.02734 
1.38600, -1.02539, 0.19531, 0.39062 
1.38700, -1.07422, -0.63477, 2.58789 
1.38800, -1.61133, -0.83008, 3.56445 
1.38900, -1.02539, -0.04883, 1.56250 
1.39000, -1.26953, -0.29297, 2.05078 
1.39100, -1.12305, -0.04883, 0.39062 
1.39200, -1.02539, 0.14648, 1.56250 
1.39300, -0.92773, -0.43945, 1.41602 
1.39400, -1.07422, -0.24414, 0.83008 
1.39500, -1.22070, 0.19531, 2.19727 
1.39600, -1.75781, 0.09766, 2.53906 
1.39700, -2.09961, -0.43945, 3.22266 
1.39800, -1.07422, -0.78125, 2.58789 
1.39900, -1.26953, -1.31836, 2.73438 
1.40000, -1.75781, -0.24414, 2.68555 
1.40100, -1.61133, 0.19531, 2.49023 
1.40200, -1.22070, -0.63477, 2.83203 
1.40300, -0.97656, -0.39062, 1.95312 
1.40400, -1.36719, -0.14648, 1.80664 
1.40500, -1.12305, -0.19531, 2.83203 
1.40600, -0.73242, -0.43945, 2.97852 
1.40700, -1.12305, -0.19531, 1.85547 
1.40800, -0.39062, -0.83008, 2.58789 
1.40900, -0.83008, -0.63477, 2.39258 
1.41000, -0.73242, -0.34180, 2.14844 
1.41100, -0.83008, -0.78125, 2.39258 
1.41200, -0.68359, 0.00000, 1.31836 
1.41300, -0.39062, 0.14648, 1.80664 
1.41400, -1.26953, -0.34180, 0.68359 
1.41500, -0.92773, -0.68359, 3.02734 
1.41600, -0.68359, -1.02539, 2.14844 
1.41700, -0.39062, -0.39062, 1.56250 
1.41800, -1.12305, 0.09766, 2.29492 
1.41900, -0.87891, -0.04883, 2.39258 
1.42000, -1.02539, -0.43945, 2.19727 
1.42100, -1.12305, -0.39062, 2.78320 
1.42200, -0.48828, -0.29297, 1.41602 
1.42300, -1.07422, -0.73242, 2.44141 
1.42400, -1.02539, 0.29297, 2.73438 
1.42500, -0.68359, 0.14648, 1.80664 
1.42600, -1.61133, -0.29297, 1.75781 
1.42700, -0.92773, -0.68359, 1.07422 
1.42800, -0.53711, -0.39062, 2.24609 
1.42900, -0.58594, -1.22070, 2.34375 
1.43000, -1.02539, -0.73242, 2.58789 
1.43100, -0.48828, 0.29297, 2.24609 
1.43200, -1.41602, 0.24414, 2.09961 
1.43300, -1.66016, -0.19531, 2.63672 
1.43400, -0.87891, -0.39062, 2.53906 
1.43500, -0.78125, -0.97656, 3.56445 
1.43600, -1.36719, -0.58594, 2.44141 
1.43700, -1.22070, 0.34180, 1.51367 
1.43800, -1.22070, -0.39062, 1.85547 
1.43900, -1.07422, -1.36719, 2.58789 
1.44000, -1.36719, -0.68359, 2.14844 
1.44100, -1.07422, 0.14648, 2.63672 
1.44200, -1.70898, 0.53711, 2.05078 
1.44300, -1.70898, 0.39062, 2.53906 
1.44400, -0.92773, -0.04883, 2.92969 
1.44500, -1.07422, -0.53711, 2.24609 
1.44600, -1.07422, 0.34180, 2.00195 
1.44700, -1.36719, 0.00000, 2.83203 
1.44800, -1.31836, -0.34180, 3.12500 
1.44900, -1.17188, 0.00000, 2.58789 
1.45000, -1.17188, 0.39062, 2.92969 
1.45100, -1.85547, -0.09766, 3.36914 
1.45200, -2.29492, -0.78125, 2.49023 
1.45300, -1.95312, -0.24414, 2.09961 
1.45400, -1.70898, -0.68359, 2.88086 
1.45500, -1.90430, -0.09766, 2.53906 
1.45600, -1.80664, -0.14648, 1.36719 
1.45700, -1.61133, -0.19531, 2.58789 
1.45800, -1.70898, 0.58594, 2.39258 
1.45900, -1.17188, 0.14648, 3.12500 
1.46000, -1.07422, -1.26953, 1.31836 
1.46100, -1.22070, -1.36719, 2.34375 
1.46200, -1.56250, -0.39062, 2.63672 
1.46300, -0.73242, -0.53711, 1.75781 
1.46400, -0.92773, -0.09766, 2.09961 
1.46500, -0.97656, -0.09766, 2.29492 
1.46600, -0.39062, -0.53711, 2.44141 
1.46700, -1.26953, -0.14648, 2.44141 
1.46800, -1.46484, -0.04883, 1.61133 
1.46900, -1.70898, 0.53711, 1.22070 
1.47000, -0.73242, -0.14648, 2.00195 
1.47100, -0.92773, -0.34180, 2.68555 
1.47200, -1.90430, -0.34180, 2.49023 
1.47300, -1.31836, -0.19531, 1.36719 
1.47400, -0.39062, -0.43945, 2.83203 
1.47500, -0.97656, -0.04883, 1.26953 
1.47600, -1.80664, 0.04883, 3.22266 
1.47700, -0.97656, -0.78125, 2.00195 
1.47800, -1.12305, 0.14648, 1.90430 
1.47900, -0.58594, -0.78125, 0.78125 
1.48000, -0.83008, -1.26953, 1.85547 
1.48100, -0.68359, -0.48828, 1.22070 
1.48200, -0.53711, -0.29297, 2.14844 
1.48300, -0.09766, -0.78125, 2.68555 
1.48400, -0.53711, -0.34180, 1.26953 
1.48500, -0.43945, -0.63477, 1.56250 
1.48600, -0.53711, -0.09766, 2.58789 
1.48700, -0.53711, -0.39062, 2.73438 
1.48800, -0.09766, -0.87891, 2.39258 
1.48900, -1.02539, -0.68359, 1.36719 
1.49000, -0.24414, -0.24414, 2.24609 
1.49100, -1.17188, -0.43945, 2.24609 
1.49200, -0.92773, 0.53711, 2.19727 
1.49300, -1.41602, -0.68359, 1.22070 
1.49400, -1.22070, -0.92773, 2.63672 
1.49500, -1.22070, -1.02539, 1.66016 
1.49600, -1.02539, -0.83008, 3.17383 
1.49700, -1.02539, -0.73242, 3.27148 
1.49800, -1.61133, -0.19531, 2.63672 
1.49900, -1.90430, -0.73242, 3.12500 
1.50000, -1.22070, 0.29297, 1.56250 
1.50100, -1.36719, 0.78125, 1.75781 
1.50200, -1.70898, 0.34180, 2.39258 
1.50300, -1.41602, -0.04883, 1.85547 
1.50400, -1.02539, -0.04883, 3.80859 
1.50500, -0.58594, -0.09766, 1.95312 
1.50600, -0.87891, -0.63477, 2.19727 
1.50700, -1.02539, -1.36719, 2.29492 
1.50800, -1.22070, -0.04883, 2.39258 
1.50900, -1.61133, -0.87891, 2.92969 
1.51000, -1.26953, -0.04883, 2.53906 
1.51100, -1.61133, -0.19531, 2.29492 
1.51200, -1.61133, 0.39062, 2.68555 
1.51300, -1.22070, -0.19531, 3.12500 
1.51400, -0.97656, -0.87891, 2.68555 
1.51500, -1.26953, -0.43945, 2.34375 
1.51600, -0.34180, 0.19531, 3.32031 
1.51700, -0.78125, -0.29297, 2.63672 
1.51800, -1.36719, -0.63477, 2.44141 
1.51900, -1.85547, -0.04883, 2.39258 
1.52000, -1.26953, 0.29297, 2.53906 
1.52100, -1.61133, -0.34180, 3.95508 
1.52200, -1.80664, -0.58594, 1.95312 
1.52300, -1.61133, -0.58594, 1.90430 
1.52400, -1.22070, 0.39062, 1.95312 
1.52500, -1.12305, -0.19531, 1.85547 
1.52600, -1.17188, -0.19531, 2.58789 
1.52700, -1.31836, -0.34180, 2.14844 
1.52800, -1.61133, -0.48828, 2.14844 
1.52900, -0.43945, -1.12305, 1.66016 
1.53000, -1.46484, -0.09766, 1.36719 
1.53100, -0.63477, 0.14648, 2.53906 
1.53200, -1.61133, 0.19531, 1.41602 
1.53300, -0.87891, -0.24414, 2.24609 
1.53400, -1.46484, 0.48828, 2.63672 
1.53500, -1.61133, 0.29297, 2.83203 
1.53600, -2.00195, 0.78125, 2.68555 
1.53700, -0.39062, -0.09766, 2.83203 
1.53800, -1.41602, 0.09766, 2.73438 
1.53900, -0.83008, -0.24414, 2.78320 
1.54000, -1.17188, -0.04883, 2.44141 
1.54100, -0.83008, -0.34180, 3.61328 
1.54200, -0.97656, -0.34180, 1.80664 
1.54300, -0.58594, -0.48828, 1.80664 
1.54400, -0.92773, 0.68359, 1.61133 
1.54500, -0.83008, -0.48828, 0.83008 
1.54600, -0.92773, -0.19531, 3.02734 
1.54700, -1.41602, 0.19531, 4.00391 
1.54800, -1.07422, -0.39062, 2.83203 
1.54900, -1.02539, -0.92773, 1.90430 
1.55000, -1.36719, -0.39062, 1.75781 
1.55100, -1.70898, -0.04883, 1.95312 
1.55200, -1.36719, -0.83008, 1.80664 
1.55300, -1.31836, -0.43945, 1.66016 
1.55400, -1.17188, 0.24414, 2.14844 
1.55500, -0.68359, -0.87891, 1.46484 
1.55600, -1.75781, -0.48828, 2.34375 
1.55700, -0.73242, -0.14648, 2.83203 
1.55800, -1.80664, -0.58594, 2.58789 
1.55900, -1.80664, -0.24414, 1.36719 
1.56000, -1.61133, 0.19531, 2.00195 
1.56100, -1.75781, -1.26953, 2.39258 
1.56200, -1.02539, -0.48828, 2.29492 
1.56300, -1.22070, -0.87891, 2.34375 
1.56400, -1.66016, -0.09766, 1.36719 
1.56500, -1.31836, -0.63477, 1.90430 
1.56600, -1.66016, 0.39062, 2.83203 
1.56700, -1.95312, -0.24414, 3.22266 
1.56800, -1.80664, -0.24414, 2.39258 
1.56900, -1.12305, -0.14648, 2.92969 
1.57000, -1.22070, -0.78125, 0.87891 
1.57100, -1.46484, -0.53711, 1.90430 
1.57200, -0.97656, -0.14648, 2.49023 
1.57300, -1.61133, 0.24414, 1.46484 
1.57400, -1.31836, 0.39062, 2.09961 
1.57500, -1.61133, 0.39062, 2.44141 
1.57600, -1.61133, 0.48828, 2.83203 
1.57700, -1.26953, 0.04883, 2.29492 
1.57800, -1.07422, 0.68359, 2.05078 
1.57900, -2.00195, 0.24414, 2.68555 
1.58000, -1.61133, 0.78125, 3.36914 
1.58100, -1.22070, -0.09766, 1.95312 
1.58200, -1.36719, -0.09766, 2.29492 
1.58300, -1.31836, 0.09766, 2.53906 
1.58400, -1.36719, -0.29297, 3.12500 
1.58500, -1.51367, -0.24414, 2.39258 
1.58600, -0.68359, 0.14648, 1.85547 
1.58700, -0.78125, 0.43945, 1.85547 
1.58800, -1.02539, -0.04883, 1.66016 
1.58900, -0.43945, -0.53711, 1.12305 
1.59000, -1.12305, 0.19531, 1.75781 
1.59100, -0.48828, -0.24414, 3.02734 
1.59200, -1.61133, -0.43945, 2.68555 
1.59300, -1.46484, -0.43945, 1.95312 
1.59400, -1.31836, -0.24414, 2.88086 
1.59500, -1.07422, -0.43945, 3.12500 
1.59600, -0.63477, -0.63477, 1.70898 
1.59700, -0.43945, -0.87891, 1.75781 
1.59800, -0.63477, 0.00000, 2.24609 
1.59900, -1.31836, 0.00000, 2.19727 
1.60000, -0.78125, 0.04883, 2.73438 
1.60100, -1.02539, 0.68359, 2.19727 
1.60200, -0.83008, -0.04883, 1.95312 
1.60300, -0.43945, -0.39062, 2.73438 
1.60400, -0.83008, 0.04883, 2.63672 
1.60500, -0.63477, -0.04883, 2.78320 
1.60600, -0.24414, -0.73242, 3.32031 
1.60700, -0.68359, -0.24414, 1.95312 
1.60800, -1.12305, -0.04883, 1.56250 
1.60900, -0.63477, -0.24414, 3.32031 
1.61000, -1.12305, -0.09766, 2.68555 
1.61100, -0.48828, -0.48828, 2.39258 
1.61200, -1.61133, -0.83008, 2.14844 
1.61300, -0.92773, -0.29297, 2.53906 
1.61400, -1.22070, -0.24414, 3.12500 
1.61500, -0.87891, -0.53711, 3.32031 
1.61600, -1.61133, -0.04883, 2.73438 
1.61700, -0.87891, 0.48828, 1.56250 
1.61800, -1.02539, -0.14648, 1.56250 
1.61900, -0.19531, -0.04883, 2.44141 
1.62000, -0.83008, -0.43945, 2.92969 
1.62100, -0.73242, -0.83008, 2.39258 
1.62200, -1.66016, 0.14648, 2.88086 
1.62300, -1.26953, -0.34180, 2.63672 
1.62400, -1.36719, -0.73242, 2.63672 
1.62500, -1.41602, -1.26953, 1.70898 
1.62600, -1.66016, -0.09766, 2.09961 
1.62700, -2.05078, -1.07422, 2.19727 
1.62800, -1.46484, -0.58594, 2.14844 
1.62900, -1.66016, -0.87891, 2.34375 
1.63000, -1.02539, -0.97656, 3.17383 
1.63100, -1.17188, -0.68359, 3.12500 
1.63200, -1.41602, 0.14648, 2.44141 
1.63300, -1.61133, -0.73242, 2.53906 
1.63400, -1.41602, -0.48828, 3.51562 
1.63500, -1.66016, -0.48828, 3.75977 
1.63600, -1.31836, -0.19531, 2.05078 
1.63700, -0.83008, -0.04883, 2.73438 
1.63800, -1.85547, 0.04883, 1.61133 
1.63900, -1.41602, 0.09766, 2.68555 
1.64000, -0.83008, 0.24414, 1.90430 
1.64100, -1.07422, -0.48828, 1.61133 
1.64200, -1.31836, -0.39062, 2.39258 
1.64300, -0.39062, -0.92773, 1.80664 
1.64400, -0.97656, -0.97656, 3.12500 
1.64500, -0.43945, 0.53711, 1.85547 
1.64600, -0.92773, 0.04883, 2.53906 
1.64700, -1.12305, -0.14648, 2.00195 
1.64800, -0.58594, -0.34180, 2.34375 
1.64900, -0.48828, -0.48828, 2.83203 
1.65000, -1.80664, 0.19531, 1.41602 
1.65100, -1.51367, 0.63477, 2.68555 
1.65200, -1.26953, -0.53711, 2.44141 
1.65300, -1.36719, -0.39062, 3.36914 
1.65400, -1.17188, -0.29297, 2.19727 
1.65500, -0.87891, -0.09766, 2.92969 
1.65600, -1.02539, -0.19531, 2.34375 
1.65700, -1.02539, 0.09766, 2.05078 
1.65800, -0.58594, -0.53711, 4.19922 
1.65900, -0.39062, -0.24414, 2.39258 
1.66000, -1.61133, -0.63477, 2.34375 
1.66100, -1.80664, -0.04883, 1.61133 
1.66200, -1.17188, -0.04883, 2.05078 
1.66300, -1.41602, -0.83008, 1.56250 
1.66400, -1.36719, -0.83008, 1.26953 
1.66500, -1.80664, -0.68359, 1.56250 
1.66600, -1.36719, -0.24414, 2.92969 
1.66700, -1.41602, -0.34180, 2.63672 
1.66800, -1.12305, -0.29297, 2.00195 
1.66900, -1.85547, -0.68359, 3.41797 
1.67000, -1.61133, 0.19531, 2.24609 
1.67100, -1.12305, 0.39062, 2.53906 
1.67200, -1.22070, -1.02539, 2.92969 
1.67300, -1.41602, -0.29297, 2.97852 
1.67400, -1.17188, -0.04883, 2.68555 
1.67500, -0.63477, -0.83008, 0.87891 
1.67600, -1.07422, 0.09766, 2.39258 
1.67700, -1.12305, -0.78125, 2.83203 
1.67800, -0.73242, 0.39062, 1.12305 
1.67900, -0.87891, 0.78125, 2.78320 
1.68000, -0.39062, 0.09766, 1.41602 
1.68100, -0.87891, 0.19531, 2.68555 
1.68200, -1.12305, -0.24414, 3.46680 
1.68300, -0.34180, -0.39062, 3.46680 
1.68400, -1.70898, -0.58594, 1.90430 
1.68500, -0.83008, -0.34180, 2.00195 
1.68600, -0.58594, 0.04883, 2.34375 
1.68700, -1.61133, -0.92773, 1.85547 
1.68800, -1.26953, -0.92773, 2.14844 
1.68900, -1.31836, -1.22070, 1.95312 
1.69000, -0.48828, 0.68359, 1.80664 
1.69100, -1.41602, -0.58594, 1.26953 
1.69200, -0.92773, 0.39062, 1.26953 
1.69300, -1.07422, -0.14648, 1.56250 
1.69400, -1.12305, 0.14648, 2.53906 
1.69500, -0.87891, -0.24414, 2.53906 
1.69600, -1.07422, -1.22070, 3.32031 
1.69700, -0.68359, -0.48828, 2.78320 
1.69800, -1.17188, -0.48828, 2.14844 
1.69900, -0.43945, -0.04883, 0.63477 
1.70000, -1.07422, -0.48828, 1.85547 
1.70100, -0.63477, 0.19531, 2.49023 
1.70200, -1.31836, -0.68359, 1.51367 
1.70300, -0.83008, -0.04883, 2.49023 
1.70400, -0.68359, -0.63477, 2.05078 
1.70500, -1.17188, 0.00000, 2.24609 
1.70600, -1.80664, -0.43945, 2.68555 
1.70700, -0.53711, -0.19531, 3.51562 
1.70800, -1.22070, 0.68359, 2.63672 
1.70900, -1.41602, -0.19531, 2.63672 
1.71000, -1.51367, 0.19531, 2.24609 
1.71100, -1.66016, -0.24414, 3.32031 
1.71200, -1.17188, -0.53711, 2.92969 
1.71300, -1.80664, 0.34180, 1.85547 
1.71400, -2.00195, -0.19531, 1.56250 
1.71500, -1.61133, 0.09766, 0.68359 
1.71600, -1.70898, 0.48828, 3.36914 
1.71700, -1.66016, 0.14648, 2.44141 
1.71800, -1.41602, 0.24414, 1.02539 
1.71900, -0.92773, 0.14648, 2.78320 
1.72000, -1.26953, 0.14648, 2.44141 
1.72100, -2.00195, 0.14648, 1.85547 
1.72200, -1.31836, -0.09766, 1.90430 
1.72300, -1.80664, 0.24414, 1.61133 
1.72400, -1.90430, 0.39062, 2.05078 
1.72500, -1.46484, 0.00000, 2.19727 
1.72600, -1.66016, -0.92773, 2.68555 
1.72700, -0.83008, -0.68359, 1.31836 
1.72800, -1.07422, -0.87891, 1.51367 
1.72900, -1.36719, -0.09766, 1.80664 
1.73000, -1.22070, -0.39062, 1.80664 
1.73100, -1.31836, 0.29297, 2.97852 
1.73200, -1.22070, -0.39062, 2.63672 
1.73300, -1.75781, 0.83008, 2.58789 
1.73400, -2.00195, 0.63477, 2.63672 
1.73500, -1.02539, 0.34180, 1.51367 
1.73600, -1.75781, -0.63477, 3.32031 
1.73700, -0.29297, -0.43945, 2.34375 
1.73800, -1.66016, 0.29297, 2.83203 
1.73900, -1.12305, 0.68359, 2.34375 
1.74000, -1.66016, 0.29297, 1.12305 
1.74100, -1.36719, -0.04883, 2.34375 
1.74200, -0.97656, -0.63477, 2.53906 
1.74300, -0.58594, -0.09766, 2.14844 
1.74400, -1.36719, -0.24414, 2.05078 
1.74500, -0.73242, -1.22070, 2.92969 
1.74600, 0.04883, -0.09766, 3.02734 
1.74700, -0.04883, -0.39062, 2.92969 
1.74800, -0.04883, -0.48828, 2.09961 
1.74900, -0.04883, -1.26953, 2.68555 
1.75000, 0.09766, -0.29297, 3.32031 
1.75100, -0.09766, -1.02539, 2.63672 
1.75200, -0.43945, -0.92773, 3.07617 
1.75300, -0.58594, -1.26953, 3.02734 
1.75400, -0.48828, -0.14648, 1.80664 
1.75500, -0.53711, -0.78125, 0.53711 
1.75600, -0.24414, -1.07422, 3.51562 
1.75700, -0.92773, -0.39062, 2.92969 
1.75800, -1.22070, -0.04883, 2.05078 
1.75900, -1.22070, -0.63477, 2.44141 
1.76000, -1.31836, -1.07422, 1.90430 
1.76100, -1.85547, -0.83008, 1.85547 
1.76200, -1.61133, -0.19531, 0.97656 
1.76300, -2.05078, -0.53711, 2.14844 
1.76400, -1.46484, -0.39062, 2.97852 
1.76500, -1.31836, -0.68359, 2.92969 
1.76600, -1.31836, 0.14648, 2.44141 
1.76700, -1.22070, -1.07422, 1.70898 
1.76800, -0.39062, -0.87891, 3.66211 
1.76900, -1.12305, -1.17188, 2.73438 
1.77000, -1.02539, -0.92773, 2.14844 
1.77100, -1.61133, -0.29297, 2.14844 
1.77200, -0.48828, -0.43945, 3.27148 
1.77300, -0.78125, -0.24414, 2.24609 
1.77400, -1.61133, -0.92773, 1.02539 
1.77500, -0.92773, -1.26953, 2.83203 
1.77600, -1.61133, -0.48828, 2.05078 
1.77700, -1.85547, -0.04883, 2.14844 
1.77800, -0.83008, -0.34180, 2.97852 
1.77900, -1.31836, 0.14648, 3.07617 
1.78000, -1.07422, -0.04883, 3.41797 
1.78100, -1.80664, -0.34180, 2.97852 
1.78200, -1.80664, -0.24414, 3.51562 
1.78300, -1.95312, -0.09766, 3.02734 
1.78400, -1.02539, -0.29297, 2.88086 
1.78500, -1.75781, -0.39062, 2.92969 
1.78600, -0.87891, -0.34180, 0.87891 
1.78700, -1.12305, -0.04883, 3.17383 
1.78800, -1.36719, -0.14648, 3.36914 
1.78900, -1.17188, -0.68359, 1.70898 
1.79000, -0.83008, -0.53711, 3.32031 
1.79100, -1.12305, -0.68359, 2.09961 
1.79200, -1.07422, -0.09766, 2.05078 
1.79300, -1.22070, -0.29297, 2.97852 
1.79400, -0.87891, 0.09766, 3.51562 
1.79500, -1.80664, 0.19531, 1.12305 
1.79600, -1.12305, -1.07422, 2.44141 
1.79700, -1.61133, -1.17188, 1.41602 
1.79800, -1.95312, -0.78125, 3.90625 
1.79900, -0.83008, -0.39062, 2.39258 
1.80000, -2.09961, 0.39062, 0.92773 
1.80100, -2.14844, -0.78125, 1.90430 
1.80200, -1.61133, -0.04883, 3.36914 
1.80300, -1.61133, 0.29297, 2.14844 
1.80400, -1.70898, 0.14648, 3.27148 
1.80500, -1.22070, 0.48828, 2.53906 
1.80600, -1.66016, 0.73242, 1.56250 
1.80700, -1.61133, -0.04883, 2.73438 
1.80800, -1.36719, -0.24414, 3.02734 
1.80900, -1.75781, 0.09766, 3.71094 
1.81000, -1.75781, 0.39062, 2.14844 
1.81100, -1.36719, 0.04883, 2.68555 
1.81200, -1.90430, -1.41602, 2.19727 
1.81300, -1.51367, -0.34180, 2.19727 
1.81400, -1.95312, -1.02539, 2.14844 
1.81500, -2.00195, -0.29297, 2.68555 
1.81600, -2.00195, -0.43945, 1.75781 
1.81700, -1.12305, 0.24414, 2.73438 
1.81800, -1.12305, -0.34180, 2.58789 
1.81900, -1.70898, -0.24414, 3.22266 
1.82000, -1.22070, -0.97656, 2.00195 
1.82100, -1.22070, -0.63477, 1.70898 
1.82200, -1.66016, 0.29297, 1.02539 
1.82300, -1.02539, -0.39062, 1.90430 
1.82400, -0.48828, -0.43945, 2.68555 
1.82500, -0.68359, -0.48828, 1.80664 
1.82600, -0.39062, -1.02539, 2.44141 
1.82700, 0.34180, -0.63477, 2.44141 
1.82800, -0.63477, -0.43945, 2.44141 
1.82900, 0.29297, 0.14648, 2.39258 
1.83000, -0.29297, 0.48828, 2.97852 
1.83100, -0.34180, -0.04883, 1.75781 
1.83200, -0.83008, -0.58594, 2.39258 
1.83300, -0.58594, -0.09766, 3.12500 
1.83400, -1.22070, -0.58594, 1.56250 
1.83500, -1.17188, -0.48828, 2.97852 
1.83600, -1.31836, -0.83008, 2.34375 
1.83700, -1.36719, 0.43945, 1.85547 
1.83800, -1.26953, -0.24414, 2.68555 
1.83900, -2.19727, 0.19531, 2.49023 
1.84000, -2.34375, 0.24414, 2.00195 
1.84100, -2.34375, -0.43945, 3.46680 
1.84200, -2.53906, -0.83008, 1.70898 
1.84300, -2.49023, 0.43945, 1.56250 
1.84400, -2.24609, 0.39062, 1.90430 
1.84500, -0.92773, -0.14648, 2.78320 
1.84600, -1.12305, -0.58594, 2.49023 
1.84700, -0.43945, -1.22070, 0.48828 
1.84800, -1.22070, -0.39062, 1.12305 
1.84900, -0.68359, -0.68359, 1.02539 
1.85000, -1.31836, -0.53711, 2.92969 
1.85100, -1.66016, -0.43945, 2.92969 
1.85200, -1.31836, -0.87891, 1.70898 
1.85300, -0.87891, -0.24414, 0.73242 
1.85400, -1.26953, -0.04883, 0.68359 
1.85500, -0.43945, -1.31836, 2.68555 
1.85600, -1.41602, -0.09766, 2.83203 
1.85700, -1.95312, 0.14648, 1.36719 
1.85800, -0.92773, -0.04883, 4.05273 
1.85900, -1.22070, 0.09766, 2.63672 
1.86000, -1.61133, -0.04883, 2.34375 
1.86100, -1.70898, -0.34180, 2.68555 
1.86200, -1.51367, -0.92773, 3.51562 
1.86300, -1.22070, 0.39062, 2.29492 
